date,year,month_day,spy,vix,sp20vol,next_20_vix,next_20_move,last_20_move,imp_v_hist,vol_diff_p,spy_50_ma,spy_v_ma
4/21/2020,2020,4/21,273.04,45.41,0.582580906,12.792818235740645,34.92951091086626,50.09000000000003,11.40590793386935,29.48475025437041,283.585,0.9628153816316097
4/22/2020,2020,4/22,279.1,41.98,0.496472715,11.82652520450104,33.00783184576241,35.95000000000002,-6.293797271621706,-14.898748877032686,282.4734,0.9880576365774618
4/23/2020,2020,4/23,279.08,41.38,0.49692436,11.65749435355534,32.53373524190224,32.28999999999999,-12.171369348795395,-27.37515629199837,281.3498,0.9919324627207837
4/24/2020,2020,4/24,282.97,35.93,0.452507016,10.122130790798533,28.64259349872261,21.77000000000004,-23.116705904801293,-51.50011665776659,280.26079999999996,1.0096667104354233
4/27/2020,2020,4/27,287.05,33.29,0.430897504,9.378395046637438,26.920682981372764,33.630000000000024,-13.160970284768396,-28.12715830569687,279.26059999999995,1.027892943007356
4/28/2020,2020,4/28,285.73,33.57,0.420617969,9.457276110412101,27.022275030280497,24.08000000000004,-17.99454527197932,-42.768246586287546,278.2232,1.0269812150819917
4/29/2020,2020,4/29,293.21,31.23,0.42003535,8.798055791723858,25.79677938691352,35.45999999999998,-3.4169126007565893,-8.789053379434494,277.3528,1.057173390713921
4/30/2020,2020,4/30,290.48,34.15,0.380284795,9.620672599659613,27.946129767491247,44.33000000000001,4.761796293769102,12.034400977922708,276.3956,1.0509573958485592
5/1/2020,2020,5/1,282.79,37.19,0.397421644,10.47709557778451,29.62817858441682,30.960000000000008,-5.158132755817505,-14.281283007319058,275.3124,1.027160418491866
5/4/2020,2020,5/4,283.57,35.97,0.389636823,10.133399514194913,28.735281002402516,35.379999999999995,2.657621820952997,8.121725769475834,274.31419999999997,1.0337415999609207
5/5/2020,2020,5/5,286.19,33.61,0.310018866,9.46854483380848,27.09802845987649,21.329999999999984,-12.426211430835167,-36.81162933907993,273.5896,1.0460558442279968
5/6/2020,2020,5/6,284.25,34.12,0.311864407,9.612221057112327,27.32273835484179,19.120000000000005,-15.761124702910713,-45.185253735799115,273.0216,1.041126416371452
5/7/2020,2020,5/7,287.68,31.44,0.292337458,8.857216589554854,25.480440684831407,13.650000000000034,-19.815856151160368,-59.21215958634086,272.5452,1.0555313393888426
5/8/2020,2020,5/8,292.44,27.98,0.293753755,7.882472015767965,23.051501162911837,14.240000000000009,-18.418433808134232,-56.39717420725409,272.44379999999995,1.0733956874775643
5/11/2020,2020,5/11,292.5,27.57,0.290093987,7.766967600955067,22.71838023279357,16.839999999999975,-15.13196627970975,-47.328857247397096,272.36859999999996,1.073912337912667
5/12/2020,2020,5/12,286.67,33.04,0.282601524,9.307965525410062,26.683144771693023,2.8799999999999955,-27.30865755949854,-90.45999314701612,271.9202,1.0542431198564872
5/13/2020,2020,5/13,281.6,35.28,0.278186763,9.939014035607356,27.988263524270316,3.840000000000032,-28.11730623400717,-87.98396844877459,271.5474,1.0370196879071574
5/14/2020,2020,5/14,284.97,32.61,0.280281964,9.186826748898975,26.17970018633741,5.8700000000000045,-25.66749726854526,-81.38723580372815,270.98960000000005,1.0515901717261473
5/15/2020,2020,5/15,286.28,31.89,0.263728385,8.983989727764131,25.719365792643153,0.36000000000001364,-30.446762814002728,-98.83142541729057,270.666,1.0576873342052566
5/18/2020,2020,5/18,295.0,29.3,0.277365785,8.254339887848511,24.350302669153105,13.410000000000025,-21.359898740653307,-61.43215687792352,270.6168,1.0901023144165476
5/19/2020,2020,5/19,291.97,30.53,0.253668947,8.600853132287204,25.111910890338955,18.930000000000007,-15.999510910866256,-45.80513867398283,270.9716,1.0774929918854965
5/20/2020,2020,5/20,296.93,27.99,0.248183769,7.885289196617059,23.41378921151503,17.829999999999984,-15.177831845762427,-45.982516866556864,271.1418,1.0951096437362295
5/21/2020,2020,5/21,294.88,29.53,0.250906969,8.319135047377697,24.531465427707353,15.800000000000011,-16.73373524190223,-51.43502618890745,271.5522,1.0859053986673648
5/22/2020,2020,5/22,295.44,28.16,0.247410584,7.933181271051676,23.437790747195073,12.46999999999997,-16.17259349872264,-56.46343966527996,272.4988,1.0841882606455513
5/26/2020,2020,5/26,299.08,28.01,0.245924815,7.89092355831525,23.60017417820925,12.029999999999973,-14.890682981372791,-55.31316940092532,273.094,1.0951540495214103
5/27/2020,2020,5/27,303.53,27.62,0.248342824,7.781053505200543,23.617831704335202,17.799999999999955,-9.222275030280542,-34.12841820293179,274.3676,1.1062895181501022
5/28/2020,2020,5/28,302.97,28.59,0.232668984,8.054320047562763,24.402173448100907,9.760000000000048,-16.036779386913473,-62.16581979628353,275.37100000000004,1.1002247876501157
5/29/2020,2020,5/29,304.32,27.51,0.229314694,7.7500645158604975,23.584996334666666,13.839999999999975,-14.106129767491272,-50.476147805985065,276.6574,1.0999886502222604
6/1/2020,2020,6/1,305.55,28.23,0.199259574,7.95290153699534,24.300090646289263,22.75999999999999,-6.868178584416828,-23.181237971979833,277.9582,1.0992660047445983
6/2/2020,2020,6/2,308.08,26.84,0.19984529,7.561313398971128,23.29489431955025,24.50999999999999,-4.225281002402525,-14.704157589582142,279.54380000000003,1.1020813196357777
6/3/2020,2020,6/3,312.18,25.66,0.202012699,7.228886058777912,22.567136498292886,25.99000000000001,-1.1080284598764791,-4.088963377970891,281.3284,1.1096640083262124
6/4/2020,2020,6/4,311.36,25.81,0.199724124,7.271143771514337,22.639433246987043,27.110000000000014,-0.2127383548417754,-0.778612861122965,282.6926,1.1014083849382685
6/5/2020,2020,6/5,319.34,24.52,0.212935959,6.907727441981075,22.059136813222363,31.659999999999968,6.179559315168561,24.252168130071915,284.1436,1.1238683538886676
6/8/2020,2020,6/8,323.2,25.81,0.210111444,7.271143771514337,23.500336669534335,30.75999999999999,7.708498837088154,33.440333376164496,285.3836,1.1325107679628401
6/9/2020,2020,6/9,320.79,27.57,0.214408257,7.766967600955067,24.915655367103763,28.29000000000002,5.57161976720645,24.524722758024435,286.731,1.118783807819873
6/10/2020,2020,6/10,319.0,27.57,0.196802057,7.766967600955067,24.776626647046665,32.329999999999984,5.646855228306961,21.16263010459495,287.87800000000004,1.1081082958753359
6/11/2020,2020,6/11,300.61,40.79,0.292469094,11.49128068345873,34.54393886254529,19.00999999999999,-8.978263524270325,-32.07867296406127,288.7352,1.0411269564639156
6/12/2020,2020,6/12,304.21,36.09,0.293092316,10.167205684384054,30.929656412464727,19.239999999999952,-6.939700186337458,-26.50794370043676,289.89639999999997,1.0493748801295912
6/15/2020,2020,6/15,307.05,34.4,0.293614794,9.69110212088699,29.756529062183503,20.77000000000004,-4.949365792643114,-19.24373187327522,291.00079999999997,1.055151738414465
6/16/2020,2020,6/16,312.96,33.67,0.280906576,9.48544791890305,29.685657806998982,17.95999999999998,-6.390302669153126,-26.243216587399314,292.2962,1.0706947267874163
6/17/2020,2020,6/17,311.66,33.47,0.27757746,9.42910430192115,29.386746467367455,19.689999999999998,-5.421910890338957,-21.59099287193183,293.23220000000003,1.0628437122526107
6/18/2020,2020,6/18,311.78,32.94,0.273159359,9.27979371691911,28.932540850610398,14.849999999999966,-8.563789211515065,-36.57583629096373,294.16519999999997,1.0598806384983677
6/19/2020,2020,6/19,308.64,35.12,0.272201299,9.893939142021832,30.536653767936183,13.759999999999991,-10.771465427707362,-43.908772834831964,294.85740000000004,1.0467432731890058
6/22/2020,2020,6/22,310.62,31.77,0.272545367,8.95018355757499,27.801060166539433,15.180000000000007,-8.257790747195067,-35.23280345091109,295.50579999999997,1.0511468810426057
6/23/2020,2020,6/23,312.05,31.37,0.270331655,8.837496323611187,27.577407277828712,12.970000000000027,-10.630174178209224,-45.042778489424805,296.2336,1.0533916476726475
6/24/2020,2020,6/24,304.09,33.84,0.283807055,9.533339993337668,28.989933585740513,0.5600000000000023,-23.0578317043352,-97.62891019374479,296.63960000000003,1.025115999347356
6/25/2020,2020,6/25,307.35,32.22,0.286064028,9.076956695784267,27.898026404492942,4.3799999999999955,-20.02217344810091,-82.05077916802995,297.2314,1.0340428366585765
6/26/2020,2020,6/26,300.05,34.73,0.299255017,9.784069088907126,29.35709930126583,4.269999999999982,-19.314996334666684,-81.89526960526308,297.6504,1.0080618067370313
6/29/2020,2020,6/29,304.46,31.78,0.303754892,8.953000738424086,27.258306048205966,1.0900000000000318,-23.21009064628923,-95.51442002473979,298.0068,1.021654539426617
6/30/2020,2020,6/30,308.36,30.43,0.307346577,8.572681323796253,26.434720130058125,0.28000000000002956,-23.01489431955022,-98.7980198744021,298.54220000000004,1.0328858030790955
7/1/2020,2020,7/1,310.52,28.62,0.303959832,8.062771590110048,25.036518341609717,1.660000000000025,-20.90713649829286,-92.64417087154324,299.2918,1.0375158958581556
7/2/2020,2020,7/2,312.23,27.68,0.304068869,7.7979565902951125,24.34755986187843,0.8700000000000045,-21.769433246987038,-96.15714761713045,299.95439999999996,1.0409248872495287
7/6/2020,2020,7/6,317.05,27.94,0.294527143,7.871203292371584,24.95565003846411,2.2899999999999636,-19.7691368132224,-89.6188141023391,300.7138,1.0543247433273764
7/7/2020,2020,7/7,313.78,29.43,0.29324917,8.290963238886746,26.015384450978832,9.420000000000016,-14.080336669534319,-59.915467882585546,301.33,1.0413168287259815
7/8/2020,2020,7/8,316.18,28.08,0.293829711,7.910643824258915,25.011873643541836,4.610000000000014,-20.30565536710375,-81.49757679628763,301.9126,1.0472567226409233
7/9/2020,2020,7/9,314.38,29.26,0.293905093,8.243071164452132,25.914567126804613,4.6200000000000045,-20.15662664704666,-81.35339380209491,302.4856,1.0393222024453397
7/10/2020,2020,7/10,317.59,27.29,0.198381944,7.688086537180405,24.41659403343125,16.97999999999996,-17.563938862545328,-50.84521175316592,302.9732,1.048244531199459
7/13/2020,2020,7/13,314.84,32.19,0.199319469,9.068505153236982,28.551281624451313,10.629999999999995,-20.29965641246473,-65.63169063942114,303.4604,1.0374994562717244
7/14/2020,2020,7/14,318.92,29.52,0.202285972,8.316317866528603,26.52240093993302,11.870000000000005,-17.8865290621835,-60.10959485498206,304.183,1.0484478093779075
7/15/2020,2020,7/15,321.85,27.76,0.194289874,7.820494037087873,25.170260058367322,8.890000000000043,-20.79565780699894,-70.05287853886112,304.9486,1.0554237664970425
7/16/2020,2020,7/16,320.79,28.0,0.194221137,7.888106377466155,25.30425644827368,9.129999999999995,-20.25674646736746,-68.93157257085805,305.64059999999995,1.0495660589594447
7/17/2020,2020,7/17,321.72,25.68,0.194217938,7.234520420476102,23.274899096755718,9.940000000000055,-18.992540850610343,-65.64422028703245,306.39,1.0500342700479781
7/20/2020,2020,7/20,324.32,24.46,0.1934762,6.8908243568865055,22.348321554254312,15.680000000000007,-14.856653767936177,-48.651872208525425,307.1228,1.0559945402946314
7/21/2020,2020,7/21,325.01,24.84,0.192912121,6.997877229152117,22.743800782467293,14.389999999999986,-13.411060166539446,-48.23938398824307,307.7742,1.0560014452153559
7/22/2020,2020,7/22,326.86,24.32,0.193182215,6.851383824999174,22.394433170392304,14.810000000000002,-12.76740727782871,-46.2966193638271,308.4614,1.059646360938516
7/23/2020,2020,7/23,322.96,26.08,0.171776506,7.347207654439903,23.728541840779112,18.870000000000005,-10.119933585740508,-34.90844004802506,309.1872,1.0445451816892806
7/24/2020,2020,7/24,320.88,25.84,0.172035891,7.2795953140616225,23.358765443760934,13.529999999999973,-14.36802640449297,-51.50194567949443,309.9728,1.0351876035574734
7/27/2020,2020,7/27,323.22,24.74,0.141664545,6.969705420661166,22.527481860661023,23.170000000000016,-6.187099301265814,-21.075308693727234,310.7378,1.0401695577428947
7/28/2020,2020,7/28,321.17,25.44,0.139865879,7.16690808009782,23.01795868085017,16.710000000000036,-10.54830604820593,-38.697584617148934,311.4356,1.0312565422835411
7/29/2020,2020,7/29,325.12,24.1,0.136628314,6.789405846319084,22.073716287552607,16.75999999999999,-9.674720130058134,-36.59853436109316,312.038,1.0419243810048775
7/30/2020,2020,7/30,323.96,24.76,0.138040034,6.975339782359357,22.59731075893137,13.439999999999998,-11.59651834160972,-46.318414499098935,312.6778,1.0360825104948288
7/31/2020,2020,7/31,326.52,24.46,0.1392227,6.8908243568865055,22.499919690105816,14.289999999999964,-10.057559861878467,-41.30828682189969,313.2696,1.0422971140512836
8/3/2020,2020,8/3,328.79,24.28,0.131107551,6.840115101602795,22.489614442559827,11.740000000000009,-13.215650038464101,-52.95654498317951,313.9478,1.047276012126857
8/4/2020,2020,8/4,330.06,23.76,0.122390522,6.693621697449851,22.09296777460298,16.28000000000003,-9.735384450978803,-37.421643602166746,314.6402,1.0490077237428657
8/5/2020,2020,8/5,332.11,22.99,0.121686678,6.476698772069532,21.509764291920124,15.930000000000007,-9.08187364354183,-36.3102491759421,315.3008,1.0533116313057247
8/6/2020,2020,8/6,334.33,22.65,0.118527322,6.380914623200299,21.33331185974556,19.94999999999999,-5.964567126804624,-23.01627149556051,315.9168,1.0582849661683076
8/7/2020,2020,8/7,334.57,22.21,0.115482638,6.256958665840117,20.93390660830128,16.980000000000018,-7.436594033431231,-30.457131012003686,316.54879999999997,1.0569302426671654
8/10/2020,2020,8/10,335.57,22.13,0.106537629,6.2344212190473565,20.920847284757215,20.730000000000018,-7.821281624451295,-27.393802237420932,317.17379999999997,1.0580003770803263
8/11/2020,2020,8/11,332.8,24.03,0.106336486,6.769685580375418,22.529513611489392,13.879999999999995,-12.642400939933026,-47.6668796635911,317.7188,1.047467131312343
8/12/2020,2020,8/12,337.44,22.28,0.111896487,6.276678931783783,21.180025387411195,15.589999999999975,-9.580260058367347,-38.06182389912413,318.30600000000004,1.0601119677291662
8/13/2020,2020,8/13,336.83,22.13,0.111069499,6.2344212190473565,20.999400992117213,16.039999999999964,-9.264256448273716,-36.61145494320876,318.79900000000004,1.0565591485544181
8/14/2020,2020,8/14,336.84,22.05,0.111432674,6.2118837722545965,20.92410929846238,15.119999999999948,-8.15489909675577,-35.037312354632206,319.3086,1.054904252500559
8/17/2020,2020,8/17,337.91,21.35,0.109082431,6.014681112817943,20.32420894832311,13.590000000000032,-8.75832155425428,-39.19006415310421,319.68,1.0570257757757757
8/18/2020,2020,8/18,338.64,21.51,0.109081604,6.059756006403464,20.520757740084687,13.629999999999995,-9.113800782467298,-40.0715820088124,319.9888,1.0582870400464015
8/19/2020,2020,8/19,337.23,22.54,0.110421977,6.349925633860254,21.413854215066934,10.370000000000005,-12.0244331703923,-53.6938491762757,320.31759999999997,1.0527988471442096
8/20/2020,2020,8/20,338.28,22.72,0.097638901,6.400634889143965,21.652067702996202,15.319999999999993,-8.408541840779119,-35.43640353967503,320.7032,1.0548070614823923
8/21/2020,2020,8/21,339.48,22.54,0.092396317,6.349925633860254,21.556727541828792,18.600000000000023,-4.758765443760911,-20.37250408296713,321.48060000000004,1.0559890705691104
8/24/2020,2020,8/24,342.92,22.37,0.094608229,6.302033559425639,21.6109334819824,19.69999999999999,-2.8274818606610346,-12.55125574242974,322.2548,1.0641268958600463
8/25/2020,2020,8/25,344.12,22.03,0.087892598,6.206249410556407,21.35694547160671,22.94999999999999,-0.06795868085018242,-0.29524199687924874,322.99620000000004,1.0653995310161541
8/26/2020,2020,8/26,347.57,23.27,0.085166309,6.555579835844193,22.785228835443657,22.44999999999999,0.3762837124473819,1.7046686092435135,323.6884,1.0737795979095945
8/27/2020,2020,8/27,348.33,24.47,0.081308622,6.8936415377356,24.012621568394415,24.370000000000005,1.7726892410686332,7.84469116692567,324.4218,1.073694801027551
8/28/2020,2020,8/28,350.58,22.96,0.080746145,6.468247229522247,22.676381137259096,24.060000000000002,1.560080309894186,6.933715014903901,325.19780000000003,1.07805157353463
8/31/2020,2020,8/31,349.31,26.41,0.081948876,7.440174622460041,25.989273973715168,20.519999999999982,-1.9696144425598447,-8.757884434125755,326.0112,1.0714662563740143
9/1/2020,2020,9/1,352.6,26.12,0.083470725,7.3584763778362845,25.94598770825074,22.54000000000002,0.44703222539704157,2.0234141015265883,326.8508,1.0787796756195793
9/2/2020,2020,9/2,357.7,26.57,0.093431146,7.485249516045561,26.774737518894973,25.589999999999975,4.080235708079851,18.9692255698615,327.76379999999995,1.0913346745430705
9/3/2020,2020,9/3,345.39,33.6,0.165727859,9.465727652959385,32.69367674055642,11.060000000000002,-10.273311859745558,-48.15619781535452,328.58979999999997,1.0511281847458442
9/4/2020,2020,9/4,342.57,30.75,0.169296085,8.662831110967295,29.67626053684066,8.0,-12.933906608301282,-61.78448605083763,329.2942,1.0403159241796545
9/8/2020,2020,9/8,333.21,31.46,0.19776452,8.862850951253044,29.53190565467027,2.3600000000000136,-18.5608472847572,-88.7193861325134,329.9574,1.009857636167578
9/9/2020,2020,9/9,339.79,28.81,0.208302941,8.116298026242854,27.578369063370598,6.990000000000009,-15.539513611489383,-68.97403059586998,330.664,1.0275990128952655
9/10/2020,2020,9/10,333.89,29.71,0.212399529,8.36984430266141,27.94607314215618,3.5500000000000114,-17.630025387411184,-83.23892471767277,331.1746,1.008199300308659
9/11/2020,2020,9/11,334.06,26.87,0.212351974,7.569764941518414,25.287556763636413,2.769999999999982,-18.22940099211723,-86.80914755120973,331.6454,1.0072806678458377
9/14/2020,2020,9/14,338.46,25.85,0.217420862,7.282412494910718,24.648053330274816,1.6200000000000045,-19.304109298462375,-92.25773495591973,332.17,1.0189360869434325
9/15/2020,2020,9/15,340.17,25.59,0.217979459,7.209165792834246,24.523419277484255,2.259999999999991,-18.06420894832312,-88.88025602498809,332.63239999999996,1.022660450395091
9/16/2020,2020,9/16,338.82,26.04,0.218550902,7.335938931043524,24.855628286161668,0.18000000000000682,-20.34075774008468,-99.12283940836942,333.1332,1.0170706492177903
9/17/2020,2020,9/17,335.84,26.46,0.220086574,7.454260526705516,25.034388552887805,1.3900000000000432,-20.02385421506689,-93.50887520742516,333.52639999999997,1.0069367822157407
9/18/2020,2020,9/18,330.65,25.83,0.223074466,7.2767781332125265,24.060666897467218,7.6299999999999955,-14.022067702996207,-64.76087131879714,333.8518,0.9904095170372001
9/21/2020,2020,9/21,326.97,27.78,0.22555971,7.8261283987860635,25.589092025510794,12.509999999999991,-9.046727541828801,-41.96707280487951,334.0394,0.9788366282540324
9/22/2020,2020,9/22,330.3,26.86,0.225891582,7.566947760669318,24.993628453490757,12.620000000000005,-8.990933481982395,-41.60363313078712,334.34860000000003,0.987891081344441
9/23/2020,2020,9/23,322.64,28.58,0.238017427,8.051502866713667,25.97736884916497,21.480000000000018,0.12305452839330755,0.5761803744683626,334.42299999999994,0.9647661793596733
9/24/2020,2020,9/24,323.5,28.51,0.234066618,8.031782600770002,25.982816713490955,24.069999999999993,1.2847711645563358,5.638614269951086,334.45599999999996,0.9672423278398355
9/25/2020,2020,9/25,328.73,26.38,0.243450849,7.431723079912755,24.430303280597204,19.599999999999966,-4.412621568394449,-18.37625915115563,334.61479999999995,0.9824132106529659
9/28/2020,2020,9/28,334.19,26.19,0.25040959,7.37819664377995,24.657195363848214,16.389999999999986,-6.286381137259109,-27.722153280137306,334.86420000000004,0.9979866465271593
9/29/2020,2020,9/29,332.37,26.27,0.250586915,7.40073409057271,24.59781989683652,16.939999999999998,-9.04927397371517,-34.81926421979835,335.0252,0.9920746260281317
9/30/2020,2020,9/30,334.89,26.37,0.250978486,7.42890589906366,24.878662965374293,17.710000000000036,-8.235987708250704,-31.74281819933063,335.2228,0.9990072274320243
10/1/2020,2020,10/1,337.04,26.7,0.244050854,7.521872867083797,25.35172031121923,20.659999999999968,-6.114737518895005,-22.837712282257954,335.4264,1.00481059332241
10/2/2020,2020,10/2,333.84,27.63,0.214119981,7.783870686049637,25.985673898308104,11.550000000000011,-21.14367674055641,-64.6720676549901,335.644,0.9946252577135297
10/5/2020,2020,10/5,339.76,27.96,0.223218939,7.876837654069774,26.762343613467465,2.8100000000000023,-26.866260536840656,-90.53115200780901,336.0216,1.0111254752670662
10/6/2020,2020,10/6,334.93,29.48,0.205281294,8.305049143132223,27.816101095092755,1.7200000000000273,-27.81190565467024,-94.17579068512289,336.2558,0.9960571683819283
10/7/2020,2020,10/7,340.76,28.06,0.202011302,7.905009462560725,26.937110244621927,0.9699999999999704,-26.608369063370628,-96.4827506740117,336.6476,1.0122157413271324
10/8/2020,2020,10/8,343.78,26.36,0.192007766,7.426088718214565,25.529407795478033,9.889999999999986,-18.056073142156194,-64.61041252668488,337.0208,1.020055735432353
10/9/2020,2020,10/9,346.85,25.0,0.193597338,7.0429521227376375,24.428479437715495,12.79000000000002,-12.497556763636393,-49.42176454788198,337.47860000000003,1.0277688718632825
10/12/2020,2020,10/12,352.43,25.07,0.196700648,7.062672388681303,24.890976299429518,13.970000000000027,-10.678053330274789,-43.32209601785916,337.9968,1.0427021794289177
10/13/2020,2020,10/13,350.13,26.07,0.198641437,7.344390473590809,25.7149143651835,9.95999999999998,-14.563419277484275,-59.385761474361054,338.4236,1.0345909682421675
10/14/2020,2020,10/14,347.93,26.4,0.19960906,7.437357441610946,25.876797746596964,9.110000000000014,-15.745628286161654,-63.348341489834745,338.781,1.027005646715725
10/15/2020,2020,10/15,347.5,26.97,0.19651116,7.597936750009364,26.402830206282538,11.660000000000025,-13.37438855288778,-53.42406715719444,339.0888,1.0248053017380698
10/16/2020,2020,10/16,347.29,27.41,0.190516397,7.7218927073695465,26.8173611834237,16.640000000000043,-7.420666897467175,-30.841484689887473,339.348,1.0234037035727337
10/19/2020,2020,10/19,342.01,29.18,0.195848036,8.220533717659372,28.115047367766817,15.039999999999964,-10.54909202551083,-41.224956379827844,339.4968,1.0074027207325664
10/20/2020,2020,10/20,343.38,29.35,0.193672103,8.268425792093987,28.392120484892335,13.079999999999984,-11.913628453490773,-47.66666222817618,339.653,1.010972963583422
10/21/2020,2020,10/21,342.73,28.65,0.169360987,8.071223132657332,27.662503042556477,20.090000000000032,-5.88736884916494,-22.66345326714713,339.8516,1.0084695790751022
10/22/2020,2020,10/22,344.61,28.11,0.169537595,7.9190953668062,27.289994543550847,21.110000000000014,-4.872816713490941,-18.75399717906969,339.995,1.013573729025427
10/23/2020,2020,10/23,345.78,27.55,0.162656629,7.761333239256877,26.837138074702423,17.049999999999955,-7.38030328059725,-30.209626118144683,340.17400000000004,1.016479801513343
10/26/2020,2020,10/26,339.39,32.46,0.170646893,9.14456903616255,31.035752851832076,5.199999999999989,-19.457195363848225,-78.9108212703538,340.225,0.9975457417885222
10/27/2020,2020,10/27,338.22,33.35,0.169985861,9.395298131732009,31.776777341144,5.850000000000023,-18.747819896836496,-76.21740453204806,340.2312,0.9940887255489798
10/28/2020,2020,10/28,326.66,40.28,0.21038427,11.347604460154882,37.06808472954194,8.229999999999961,-16.64866296537433,-66.91944413791715,339.99160000000006,0.9607884430085919
10/29/2020,2020,10/29,329.98,37.59,0.214437624,10.589782811748313,34.944165322207084,7.060000000000002,-18.291720311219226,-72.15179122627174,339.84659999999997,0.9709674894496518
10/30/2020,2020,10/30,326.54,38.02,0.215985265,10.710921588259401,34.97544335430225,7.2999999999999545,-18.68567389830815,-71.90759789964405,339.6118,0.9615095824114475
11/2/2020,2020,11/2,330.2,37.13,0.210219677,10.46019249268994,34.53955561086218,9.560000000000002,-17.202343613467463,-64.27816585095643,339.42620000000005,0.9728182444372295
11/3/2020,2020,11/3,336.03,35.55,0.215112746,10.01507791853292,33.65366632964617,1.099999999999966,-26.71610109509279,-96.04545584501767,339.28839999999997,0.9903963707571494
11/4/2020,2020,11/4,343.54,29.57,0.220650429,8.330403770774078,28.61826911411727,2.7800000000000296,-24.157110244621897,-89.67966506149239,339.2768,1.0125655511959557
11/5/2020,2020,11/5,350.24,27.58,0.229429151,7.769784781804161,27.212894219790897,6.460000000000036,-19.069407795477996,-74.69584860035695,339.3302,1.0321509844982852
11/6/2020,2020,11/6,350.16,24.86,0.227604024,7.003511590850307,24.523496186521438,3.3100000000000023,-21.118479437715493,-86.4502413732324,339.3668,1.0318039360361708
11/9/2020,2020,11/9,354.56,25.75,0.223828418,7.254240686419767,25.720635777769925,2.1299999999999955,-22.760976299429522,-91.44268198090401,339.4464,1.0445242606785639
11/10/2020,2020,11/10,354.04,24.8,0.222574339,6.986608505755737,24.735388753777617,3.910000000000025,-21.804914365183475,-84.7948161737068,339.541,1.0427017650298491
11/11/2020,2020,11/11,356.67,23.45,0.222223063,6.606289091127904,23.562651301325896,8.740000000000009,-17.136797746596955,-66.22456887599472,339.62239999999997,1.0501957468058645
11/12/2020,2020,11/12,353.21,25.35,0.225639556,7.141553452455965,25.224680949419714,5.7099999999999795,-20.692830206282558,-78.37353058218248,339.53259999999995,1.0402830243693832
11/13/2020,2020,11/13,358.1,23.1,0.230090314,6.507687761409578,23.3040298736077,10.810000000000002,-16.007361183423697,-59.69029194907566,339.7868,1.0538961489969592
11/16/2020,2020,11/16,362.57,22.45,0.222589053,6.324571006218399,22.93099709724605,20.560000000000002,-7.555047367766814,-26.87189983691254,340.1868,1.0657967916450608
11/17/2020,2020,11/17,360.62,22.71,0.22413127,6.397817708294871,23.07181021965296,17.24000000000001,-11.152120484892325,-39.27892772512872,340.735,1.0583591353984767
11/18/2020,2020,11/18,356.28,23.84,0.229122441,6.716159144242612,23.92833179910758,13.549999999999955,-14.112503042556522,-51.01672477304603,341.06480000000005,1.0446108774637544
11/19/2020,2020,11/19,357.78,23.11,0.228929006,6.510504942258672,23.293284582413076,13.169999999999959,-14.119994543550888,-51.74055466012438,341.5426,1.0475413608726993
11/20/2020,2020,11/20,355.33,23.7,0.230903692,6.67671861235528,23.724384245282018,9.550000000000011,-17.287138074702412,-64.41498354475375,341.96799999999996,1.0390738314696113
11/23/2020,2020,11/23,357.46,22.66,0.218761367,6.383731804049395,22.819287706754967,18.069999999999993,-12.965752851832082,-41.776827240930615,342.348,1.044142217860189
11/24/2020,2020,11/24,363.22,21.64,0.222753449,6.096379357441699,22.14326910209974,25.0,-6.776777341144001,-21.32619449855147,342.809,1.0595404438039842
11/25/2020,2020,11/25,362.66,21.25,0.170817079,5.986509304326992,21.71067464307227,36.0,-1.068084729541937,-2.881413316428274,343.28579999999994,1.0564375223210516
11/27/2020,2020,11/27,363.67,20.84,0.16922201,5.8710048895140945,21.35108348169591,33.69,-1.2541653222070863,-3.5890550271923707,343.8424,1.057664790613374
11/30/2020,2020,11/30,362.06,20.57,0.161150387,5.7949410065885285,20.981163408454428,35.51999999999998,0.5445566456977318,1.5569685284082242,344.4706,1.051062122573015
12/1/2020,2020,12/1,366.02,20.77,0.160576159,5.85128462357043,21.41687197919249,35.81999999999999,1.2804443891378128,3.707182580933763,345.25159999999994,1.0601543917537242
12/2/2020,2020,12/2,366.79,21.17,0.153763446,5.963971857534232,21.875252376249808,30.760000000000048,-2.8936663296461234,-8.59836875216486,345.9814,1.0601436955859478
12/3/2020,2020,12/3,366.69,21.28,0.139414587,5.994960846874278,21.982921929403293,23.149999999999977,-5.468269114117291,-19.107616509972008,346.8624,1.0571627250460125
12/4/2020,2020,12/4,369.85,20.79,0.127559221,5.856918985268619,21.661814867015988,19.610000000000014,-7.602894219790883,-27.938572642749588,347.7894,1.0634309153757993
12/7/2020,2020,12/7,369.09,21.3,0.12819537,6.000595208572467,22.147596855320117,18.92999999999995,-5.593496186521488,-22.808722475695678,348.5966,1.058788295697663
12/8/2020,2020,12/8,370.17,20.68,0.123597159,5.825929995928574,21.5658450659288,15.610000000000014,-10.110635777769911,-39.309431792928024,349.3162,1.059698920347811
12/9/2020,2020,12/9,366.85,22.27,0.12817507,6.273861750934688,23.015661833303902,12.810000000000002,-11.925388753777614,-48.21185093343785,350.0058,1.0481254882061954
12/10/2020,2020,12/10,366.73,22.52,0.126676733,6.344291272162064,23.266419382399935,10.060000000000002,-13.502651301325894,-57.305313942179694,350.6426,1.0458797647519156
